POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,SIERA,POS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
RP,Josh Sborz,Whitestone,34557, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,5.0,21,18,6,4,2,0,0,3,3,1,0,7,0,.500,1,1,0,0,4,1.74,5,2,1,1,1.14,-0.0,2.20,1,2,2,0,0,0,0,1.000,3.60,-0.1,1.019,2,1,5.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Andre Scrubb,Long Beach,40629, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.2,16,14,2,1,0,0,1,2,2,1,0,4,0,.111,1,0,0,1,4,1.00,7,2,0,0,5.06,-0.2,3.85,1,2,2,0,0,0,0,1.000,3.86,0.1,1.019,0,0,4.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Ryan Sherriff,Beijing,34395, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.0,11,10,1,1,0,0,0,0,0,1,0,4,0,.167,0,0,0,0,3,0.91,4,1,0,0,1.68,0.2,2.88,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jim Slaton,Derp Force,36726, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,5,0,8.2,41,34,11,9,1,0,1,6,6,6,0,3,0,.323,0,1,0,2,5,0.81,10,11,1,0,6.23,-0.5,6.66,1,1,0,1,0,0,0,1.000,1.04,-0.3,.000,1,0,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
RP,Aaron Slegers,Long Beach,40641, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,7.0,27,26,6,1,1,0,4,4,4,1,0,9,0,.154,0,0,0,1,4,0.64,8,3,0,0,8.63,0.2,2.23,1,1,1,0,0,0,0,1.000,1.29,0.1,1.019,0,0,7.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
RP,Aaron Small,Law Law Land,39675, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,6,0,5.1,27,22,7,6,0,0,1,2,2,4,0,8,1,.462,0,0,0,0,6,1.74,3,4,0,1,5.59,0.2,3.45,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Caleb Smith,Bucknell,34168, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,2.1,14,11,4,1,2,0,1,3,3,3,0,3,0,.429,0,0,0,0,1,0.21,2,2,0,0,10.20,-0.0,5.31,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
RP,Gregory Soto,Newark,34780, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,17,13,5,4,1,0,0,3,3,3,0,5,0,.556,0,1,0,0,2,0.19,0,4,0,0,3.01,-0.0,3.41,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Gregory Soto,Tar Valon,34780, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.0,19,14,3,3,0,0,0,5,3,4,0,6,0,.333,0,1,0,1,4,1.35,2,3,0,0,3.34,0.0,3.92,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
RP,Bennett Sousa,Tokyo,40825, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.1,13,12,5,2,3,0,0,4,4,1,0,3,0,.556,0,0,1,0,2,0.38,1,3,1,0,2.06,-0.1,3.34,1,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
RP,Bennett Sousa,Tar Valon,40825, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,3.1,15,12,3,2,1,0,0,2,2,3,0,4,0,.375,0,0,1,1,3,0.51,3,2,0,0,3.64,-0.0,4.46,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
RP,Ryne Stanek,Wedgwood,34541, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.2,25,18,5,4,0,0,1,3,3,6,0,4,0,.308,1,0,1,0,4,1.59,5,4,0,1,8.27,-0.4,6.32,1,1,1,0,0,0,0,1.000,1.93,0.2,.000,1,1,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
RP,Brent Suter,Portland,34276, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.2,19,16,3,2,1,0,0,2,2,3,0,6,0,.300,0,0,0,0,3,0.37,2,5,0,1,2.70,0.0,3.10,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
RP,Brent Suter,Tokyo,34276, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,14,12,3,2,1,0,0,3,1,2,0,5,0,.429,0,0,0,0,2,1.00,1,2,0,0,1.84,0.1,2.58,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
RP,Brent Suter,Chico,34276, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.0,14,14,4,3,1,0,0,1,1,0,0,6,0,.500,0,0,0,1,3,0.82,3,1,0,1,0.34,0.1,0.76,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
RP,Brent Suter,Bucknell,34276, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,.000,0,0,0,0,1,0.10,0,2,0,0,1.34,0.0,-2.64,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Lefty Tyler,Portland,36491, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,4.1,17,16,3,2,1,0,0,0,0,1,0,8,0,.375,0,0,0,0,2,0.60,4,1,0,0,0.34,0.1,1.19,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
RP,Edwin Uceta,Morristown,40791, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,5.0,19,17,2,0,0,0,2,2,2,2,0,7,0,.000,0,0,0,0,2,0.34,4,4,0,0,6.94,-0.1,2.13,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Dutch Ulrich,Whitestone,39614, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,7.1,33,31,11,8,2,0,1,4,4,2,0,3,0,.370,0,0,0,2,4,0.38,10,7,1,0,5.11,-0.1,5.30,1,0,0,0,0,0,0,.000,0.00,-0.4,.000,1,0,7.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0
RP,Duane Underwood Jr.,Long Beach,34240, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,4,0,4.1,16,14,2,0,1,0,1,1,1,2,0,3,0,.100,0,0,0,1,4,0.61,6,3,2,0,6.34,0.0,4.78,1,2,2,0,0,0,0,1.000,4.15,-0.6,1.019,2,0,4.1,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,-0.1,0.0
RP,Ryan Vogelsong,Bucknell,35115, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.2,9,8,3,3,0,0,0,2,2,1,0,1,0,.429,0,0,0,1,1,0.41,3,1,0,0,3.94,-0.0,5.66,1,1,1,0,0,0,0,1.000,5.40,0.0,1.019,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
RP,Austin Voth,Hoollebob,34370, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.2,12,10,6,3,2,0,1,3,3,1,0,0,0,.500,0,1,1,0,2,0.65,4,1,1,0,12.94,-0.2,6.94,1,1,1,0,0,0,0,1.000,5.40,-0.3,1.019,1,0,1.2,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.5,0.0
RP,Andrew Wantz,Baseball,40820, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,10,9,1,0,0,0,1,2,2,1,0,7,0,.000,0,0,0,0,3,0.27,1,0,0,0,4.09,-0.0,-0.31,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
CL,Austin Adams,Bucknell,34057, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,1.0,5,5,2,0,1,0,1,2,2,0,0,2,0,.500,0,0,0,0,1,2.72,0,1,0,0,12.34,-0.4,-0.13,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
CL,Andrew Bellatti,Tokyo,40746, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.0,6,6,0,0,0,0,0,0,0,0,0,2,0,.000,0,0,0,0,2,0.72,0,4,0,0,1.34,0.1,-2.64,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
CL,Matt Brash,Law Law Land,40818, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,5,0,7.0,26,23,3,1,2,0,0,0,0,3,1,11,0,.250,0,0,0,1,5,1.41,7,2,0,0,1.06,0.5,2.25,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
CL,Matt Brash,Whitestone,40818, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,5,0,7.2,31,27,5,4,1,0,0,0,0,4,0,6,0,.238,0,0,0,1,5,2.10,9,5,0,2,3.34,0.7,4.66,1,4,3,0,1,0,0,.750,3.52,-0.0,.679,2,2,7.2,0,0,0.00,1,1,1,0,0,0,0,0,0,0,0,-0.7,0.0
CL,Jesse Chavez,Portland,34317, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,2.2,13,12,4,3,1,0,0,1,1,1,0,3,0,.444,0,0,0,0,2,1.96,3,2,0,0,2.22,-0.2,3.56,1,0,0,0,0,0,0,.000,0.00,-0.2,.000,0,0,2.2,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
CL,Jose Cisnero,Baseball,34777, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,2.0,8,6,1,1,0,0,0,0,0,1,0,2,0,.250,1,0,0,0,1,2.19,2,2,0,0,2.84,0.2,3.81,1,1,1,0,0,0,0,1.000,4.50,0.0,1.019,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
CL,Jose Cisnero,Beijing,34777, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.2,12,9,3,3,0,0,0,0,0,3,0,3,0,.500,0,0,0,1,3,1.32,2,1,0,1,4.47,0.2,5.23,1,1,0,1,0,1,0,1.000,3.38,-0.0,.000,1,1,2.2,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.3,0.0
CL,John Frascatore,Morristown,40220, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,1.1,9,9,5,3,0,0,2,4,4,0,0,0,0,.429,0,0,0,1,2,1.37,1,2,0,0,22.84,0.1,6.27,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
CL,Harvey Haddix,Newark,38110, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,1,0,2.0,9,9,3,3,0,0,0,1,1,0,0,2,0,.429,0,0,0,0,1,3.69,2,2,0,0,1.34,-0.1,2.75,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
CL,T.J. McFarland,Hoollebob,34198, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,5,0,5.0,20,18,2,2,0,0,0,1,0,2,0,5,0,.154,0,0,0,0,5,1.88,5,5,0,0,2.54,0.1,3.52,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
CL,Oliver Ortega,Wedgwood,34656, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.2,21,19,6,4,2,0,0,2,2,2,0,9,0,.600,0,0,0,1,3,2.34,3,1,0,0,0.77,-0.4,1.61,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
CL,Jose Ruiz,Long Beach,34846, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.0,17,15,3,1,1,0,1,1,1,2,0,4,0,.200,0,0,0,1,3,1.77,4,3,0,0,6.09,-0.1,3.94,1,1,0,1,0,0,0,1.000,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
CL,Josh Sborz,Finneytown,34557, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,3,0,2.1,11,8,1,1,0,0,0,0,0,3,0,2,0,.167,0,0,1,0,3,2.38,1,4,1,0,5.48,0.1,6.32,1,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
CL,Blake Snell,Derp Force,35750, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,6,0,7.1,29,25,5,4,0,0,1,3,3,2,0,10,0,.286,2,0,0,0,6,1.34,8,4,0,0,3.21,0.1,2.29,1,1,1,0,0,0,0,1.000,1.23,0.1,1.019,0,0,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
CL,Luke Weaver,Tar Valon,34171, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.2,15,10,1,1,0,0,0,1,0,4,0,4,0,.143,0,1,2,1,2,1.85,3,2,0,1,4.43,-0.3,5.20,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
CL,Josh Winder,Chico,40759, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0,0,-0.0,0.0,0.0,0.0,2,0,3.0,13,11,3,3,0,0,0,0,0,2,0,3,0,.375,0,0,1,1,2,3.51,1,4,0,0,3.34,0.4,4.11,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
C,Willians Astudillo,Beijing,39371,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,0,-1.0,0,0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,9,0,9,0,0,0,1.000,10.12,-0.1,.000,1,0,8.0,0,3,3.38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
C,Curt Casali,Tokyo,34035,3,3,14,11,4,4,0,0,0,2,0,1,0,0,2,0,.412,.444,2,0.8,0,0,0.8,0.0,0.1,0.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,34,2,32,0,0,0,1.000,11.77,-0.0,1.019,1,0,26.0,0,25,8.65,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
C,Curt Casali,Chico,34035,3,3,13,9,4,3,0,0,1,4,1,0,0,0,3,0,.518,.600,3,2.0,0,0,2.0,0.0,-0.4,-0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,42,3,39,0,1,0,1.000,13.50,-0.7,.000,4,1,28.0,1,19,6.11,0,0,0,0,0,0,0,0,1,0,0,-0.9,0.0
C,Curt Casali,Newark,34035,3,3,11,10,1,0,0,0,1,1,0,0,0,0,2,1,.237,.000,0,-1.1,0,0,-1.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,28,2,25,1,0,0,.964,9.72,-0.2,.000,0,0,25.0,1,18,6.48,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
C,Curt Casali,Tar Valon,34035,5,5,20,18,6,4,1,0,1,2,0,0,0,0,6,0,.406,.455,3,1.0,0,0,1.1,0.0,-1.1,-1.1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,56,6,49,1,1,0,.982,11.25,-0.4,.509,4,3,44.0,2,23,4.70,0,0,0,0,1,0,0,0,0,0,0,-0.5,0.0
C,Jason Castro,Long Beach,34535,5,3,14,12,0,0,0,0,0,2,0,0,0,0,8,0,.103,.000,-1,-3.2,0,0,-3.1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,27,4,23,0,0,0,1.000,9.72,0.6,1.019,3,3,25.0,0,14,5.04,0,0,0,0,1,1,0,0,0,0,0,0.4,0.0
C,Jason Castro,Hoollebob,34535,11,11,45,40,11,11,0,0,0,3,0,2,0,0,20,0,.300,.550,4,-2.1,0,0,-2.0,0.0,-0.2,-0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,116,3,113,0,1,0,1.000,10.88,-0.2,1.019,3,0,96.0,1,58,5.44,1,1,2,2,0,0,0,0,0,0,0,-2.8,0.0
C,Tommy Clarke,Whitestone,38696,11,11,49,45,9,5,2,0,2,4,0,0,0,0,15,2,.277,.250,3,-3.3,0,0,-3.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,124,6,118,0,0,0,1.000,11.05,-0.4,.509,8,2,101.0,0,46,4.10,1,1,0,0,0,0,0,0,1,0,0,-1.8,0.0
C,Tommy Clarke,Derp Force,38696,10,10,42,38,11,9,2,0,0,3,0,1,0,0,11,2,.319,.407,4,-1.2,0,0,-1.1,0.0,-0.3,-0.3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,79,3,76,0,0,0,1.000,8.05,0.0,.000,2,1,88.1,1,39,3.97,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
C,William Contreras,Portland,34508,6,6,26,23,8,6,1,0,1,3,0,0,0,0,9,2,.409,.538,4,1.4,0,0,1.4,0.0,0.2,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,72,9,63,0,1,0,1.000,12.30,0.5,1.019,10,6,52.2,0,24,4.10,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
C,William Contreras,Baseball,34508,3,3,16,13,1,0,1,0,0,2,0,0,0,1,6,1,.167,.125,0,-2.7,0,0,-2.7,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,39,1,37,1,0,0,.974,11.03,0.1,.000,2,1,31.0,0,19,5.52,1,1,0,0,0,0,0,0,0,0,0,-0.9,0.0
C,William Contreras,Chico,34508,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.3,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
C,William Contreras,Tar Valon,34508,4,2,10,10,4,3,0,0,1,0,0,0,0,0,2,1,.456,.429,2,1.0,0,0,1.0,0.0,-0.5,-0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,39,2,36,1,1,0,.974,15.55,-0.1,.000,3,2,22.0,0,11,4.50,0,0,0,0,1,0,0,0,0,0,0,0.4,0.0
C,Travis d'Arnaud,Tokyo,34516,1,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,.223,.333,0,-0.5,0,0,-0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,15,0,15,0,0,0,1.000,15.00,0.0,.000,0,0,9.0,0,6,6.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
C,Travis d'Arnaud,Morristown,34516,4,4,19,17,4,2,0,0,2,2,0,0,0,0,5,0,.368,.200,2,0.3,0,0,0.3,0.0,-0.8,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,55,1,54,0,0,0,1.000,13.75,-0.3,.000,1,0,36.0,1,32,8.00,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0
C,Travis d'Arnaud,Law Law Land,34516,12,10,48,45,12,5,1,0,6,3,0,0,0,0,17,3,.399,.273,8,2.1,0,0,2.2,0.0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,111,11,99,1,0,0,.991,10.88,0.6,1.019,9,5,91.0,1,44,4.35,2,2,1,1,2,2,0,0,0,0,0,-1.5,0.0
C,Ryan Jeffers,Bucknell,34704,3,3,13,11,2,1,0,0,1,2,0,0,0,0,4,1,.325,.167,1,-0.3,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,2,40,4,36,0,0,0,1.000,13.85,0.2,1.019,1,1,26.0,0,15,5.19,2,2,0,0,0,0,0,0,0,0,0,0.7,0.0
C,Alejandro Kirk,Finneytown,34881,1, ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.3,0,0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
C,Andrew Knapp,Newark,40548,2, ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.724,.000,0,0.3,0,0,0.3,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0.00,0.0,0.00,3,2,0,2,0,0,0,1.000,9.00,0.0,1.018,0,0,2.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
